  1.000000 5
bor 0.000641 18
border 0.004487 15
bore 0.006410 14
bori 0.000641 15
born 0.037821 13
borne 0.003205 18
borrow 0.007692 17
bosnia 0.004487 18
bosnian 0.003205 19
boss 0.010256 16
boston 0.024359 15
botch 0.001923 18
bother 0.006410 17
bottle 0.004487 18
bottom 0.015385 16
bought 0.035256 14
bounc 0.005769 17
bounce 0.004487 18
bound 0.008333 16
boundari 0.003205 19
bouquet 0.003846 18
bout 0.007051 17
bovin 0.000641 18
bow 0.033333 15
bowie 0.004487 16
bowl 0.000641 18
bowman 0.001923 17
box 0.076923 11
boxe 0.016667 14
boycot 0.006410 16
boyd 0.003205 18
boyfriend 0.000641 19
boyz 0.004487 17
bp 0.009615 15
brace 0.004487 16
brad 0.022436 13
bradi 0.003205 14
braille 0.001923 15
brain 0.064744 12
brainchild 0.000641 16
branch 0.005128 15
branche 0.003205 16
brand 0.020513 14
brando 0.001923 17
brandon 0.005769 16
brass 0.003846 17
brassi 0.001923 18
brave 0.011538 15
brawl 0.003205 18
brazil 0.004487 17
brazilian 0.000641 18
breach 0.006410 16
bread 0.003205 17
break 0.059615 13
breakdown 0.000641 16
breakfast 0.000641 17
breakout 0.001923 15
breakthrough 0.000641 16
breast 0.032051 14
breastfee 0.000641 18
breastfeed 0.000641 17
breath 0.012179 16
breathe 0.003205 19
breathnach 0.000641 20
breathtak 0.000641 21
brenda 0.005128 18
brendan 0.010256 17
brennan 0.001923 20
brent 0.005128 19
brentwood 0.000641 20
bret 0.008333 18
brew 0.003846 19
brian 0.026923 15
bride 0.001923 18
bridge 0.006410 17
brief 0.023077 16
briefli 0.011538 17
bright 0.009615 18
brightman 0.000641 20
brilliant 0.000641 21
brim 0.001923 19
bring 0.086538 10
brit 0.000641 12
britain 0.022436 11
britania 0.003205 12
britannia 0.000641 13
british 0.105128 8
briton 0.005769 15
brittani 0.003205 16
broad 0.015385 14
broadband 0.000641 18
broadcast 0.000641 17
broaden 0.008974 16
broader 0.014103 15
broadwai 0.014103 16
broderick 0.000641 17
broke 0.020513 13
broken 0.022436 12
broker 0.011538 14
brokerag 0.003205 15
bronchiti 0.000641 19
bronchoscop 0.000641 18
bronco 0.001923 17
bronson 0.003205 16
bronze 0.002564 17
brook 0.015385 13
brooke 0.002564 15
brooklyn 0.003846 14
brother 0.036538 11
brought 0.042308 10
brown 0.022436 12
browser 0.010256 14
bruce 0.020513 13
bruckheim 0.000641 19
bruguera 0.002564 18
bruin 0.003846 17
bruis 0.000641 18
brush 0.007692 16
brussel 0.005769 17
brutal 0.013462 15
bryan 0.001923 17
bryant 0.008333 16
bse 0.000641 18
bskyb 0.003205 17
bt 0.003205 18
bu 0.000641 19
buck 0.014744 14
buckingham 0.000641 16
bud 0.012179 15
budapest 0.004487 16
buddi 0.003846 17
budget 0.023077 11
buena 0.009615 12
bueno 0.005769 13
buffalo 0.005769 14
bug 0.003205 15
bui 0.087821 9
buick 0.002564 11
build 0.055128 10
buildup 0.003205 12
built 0.032051 11
bulgaria 0.003846 15
bulk 0.005128 14
bull 0.015385 13
bullet 0.002564 18
bulli 0.001923 19
bullish 0.005128 17
bullock 0.005769 16
bullpen 0.003205 17
bum 0.001923 18
bump 0.008333 15
bunch 0.005128 17
bunker 0.001923 19
bunni 0.003205 18
buoi 0.002564 19
burden 0.007692 16
bureau 0.007692 17
bureaucr 0.002564 19
bureaucrat 0.000641 21
buren 0.002564 20
burgeon 0.002564 21
burger 0.006410 18
burgess 0.003846 19
buri 0.010256 14
burial 0.002564 15
burn 0.018590 12
burnham 0.001923 16
burnt 0.001923 15
burrow 0.002564 14
burst 0.008974 13
burt 0.005769 14
burton 0.005128 16
buse 0.000641 17
bush 0.005769 15
busi 0.162179 7
busiest 0.001923 13
businessman 0.000641 15
businessmen 0.000641 14
bust 0.000641 15
busta 0.001923 12
but 0.000641 14
buttock 0.001923 13
button 0.006410 11
buyback 0.000641 12
buyer 0.007692 10
buyout 0.006410 11
buzz 0.012821 9
bygon 0.001923 11
bypass 0.010256 10
byproduct 0.000641 13
byron 0.004487 12
bystand 0.001923 14
c 0.002564 13
ca 0.005128 11
caa 0.003205 13
cabin 0.002564 14
cabinet 0.003205 12
cable 0.090385 8
cableac 0.012821 11
cabler 0.003846 12
cache 0.001923 14
cafe 0.003205 13
cage 0.013462 10
cal 0.000641 12
calcium 0.012821 11
calcul 0.009615 12
caleb 0.002564 13
calendar 0.021154 9
calgari 0.002564 10
california 0.000641 11
call 0.251282 6
calla 0.004487 17
callawai 0.001923 18
caller 0.001923 19
calm 0.005128 16
calor 0.005128 15
calori 0.004487 16
cam 0.001923 18
cambridg 0.001923 17
cameo 0.009615 14
camera 0.046154 13
cameraman 0.000641 16
camerawork 0.000641 17
cameron 0.004487 15
camilla 0.003205 16
camp 0.017308 14
campaign 0.057692 12
campbell 0.005128 15
campion 0.002564 17
campu 0.004487 16
canada 0.017308 14
canadian 0.026923 13
canadien 0.001923 16
canal 0.006410 15
cancel 0.008974 14
cancell 0.006410 15
cancer 0.070513 11
candac 0.001923 15
candi 0.002564 14
candid 0.021795 13
candle 0.002564 15
canne 0.019231 14
canola 0.001923 20
canon 0.002564 19
canton 0.002564 18
canuck 0.003846 17
canva 0.002564 19
canyon 0.002564 18
cap 0.015385 16
capabl 0.016026 15
capac 0.014744 16
cape 0.008974 17
capit 0.029487 12
capita 0.002564 16
capitol 0.000641 17
capsul 0.002564 15
captain 0.004487 14
captiv 0.004487 15
captur 0.023718 13
car 0.081410 10
carbon 0.003205 14
carcass 0.001923 15
carcinogen 0.016026 13
carcinoma 0.000641 14
card 0.019231 12
cardiac 0.010256 13
cardin 0.002564 14
cardiologi 0.000641 16
cardiologist 0.000641 15
cardiopulmonari 0.000641 16
cardiovascular 0.000641 17
care 0.074359 11
career 0.098077 9
carefulli 0.000641 15
caregiv 0.003205 14
carei 0.006410 13
cari 0.005128 14
caribbean 0.000641 16
carl 0.000641 17
carla 0.002564 15
carli 0.000641 17
carlin 0.001923 16
carlo 0.008333 12
carlson 0.004487 13
carmen 0.002564 14
carmichael 0.000641 15
carol 0.023077 11
carolco 0.003205 14
carolin 0.005128 13
carolina 0.016026 12
carolyn 0.000641 14
carotid 0.003846 13
carpet 0.002564 15
carre 0.002564 16
carrei 0.002564 14
carri 0.075641 10
carriag 0.002564 17
carrier 0.007051 16
carroll 0.003846 17
carson 0.001923 19
cartel 0.002564 18
carter 0.007051 15
cartilag 0.002564 16
cartoon 0.008974 14
caruso 0.002564 17
carv 0.004487 16
cascad 0.001923 18
casciato 0.003846 17
casei 0.004487 15
cash 0.041026 13
casino 0.003205 15
cassett 0.005769 14
cast 0.061538 12
castle 0.007692 15
castro 0.000641 18
casual 0.001923 17
casualti 0.003846 16
catalog 0.003846 17
catastroph 0.000641 18
catch 0.012821 14
catche 0.005128 15
catcher 0.002564 16
cate 0.000641 18
categor 0.001923 17
categori 0.022436 13
cater 0.001923 16
catherin 0.011538 15
cathet 0.001923 18
cathi 0.003846 17
cathol 0.010897 16
cattle 0.002564 18
catwalk 0.004487 17
caucasian 0.000641 18
caught 0.021795 14
caus 0.067308 11
cause 0.098077 8
caustic 0.002564 12
caution 0.020513 11
cautiou 0.006410 12
caviti 0.003205 13
cb 0.064103 10
cd 0.015385 12
cdc 0.016026 11
cecil 0.002564 13
ceil 0.002564 14
celeb 0.010897 12
celebr 0.064744 9
celin 0.012179 11
cell 0.056410 10
cellular 0.013462 12
celluloid 0.000641 15
cement 0.003846 14
cemeteri 0.003205 15
censor 0.004487 13
censorship 0.000641 15
censu 0.003205 14
cent 0.036538 11
center 0.139103 7
centerpiec 0.000641 12
centinela 0.000641 13
central 0.049359 11
centre 0.001923 13
centuri 0.030769 12
ceo 0.025000 14
cerebr 0.003205 15
ceremoni 0.027564 13
certif 0.003846 17
certifi 0.007051 16
cervic 0.008333 15
cervix 0.001923 19
cesarean 0.001923 20
cessat 0.004487 18
cf 0.005128 17
cfc 0.003205 18
chad 0.007692 16
chaimowitz 0.000641 17
chain 0.014103 14
chair 0.012821 15
chairman 0.103846 10
chairwoman 0.000641 16
chalk 0.001923 15
challeng 0.030128 14
chamber 0.003846 16
champ 0.004487 15
champion 0.036538 13
championship 0.000641 16
championship 0.000641 15
chan 0.003205 14
chance 0.045513 12
chancellor 0.000641 14
chandler 0.003846 13
chanei 0.002564 14
chang 0.057051 11
change 0.116026 9
channel 0.042949 13
chao 0.001923 16
chaotic 0.002564 15
chapel 0.009615 14
chaplin 0.003205 16
chapter 0.004487 15
charact 0.057051 12
character 0.000641 15
characterist 0.000641 14
charg 0.023077 13
charge 0.058333 11
charismat 0.000641 16
charit 0.003205 15
chariti 0.016667 14
charle 0.048718 13
charlie 0.012821 15
charlott 0.002564 18
charlton 0.005128 17
charm 0.007692 16
charmer 0.001923 17
chart 0.034615 14
charter 0.007051 18
chas 0.013462 17
chase 0.011538 18
chat 0.005769 19
chate 0.014744 16
cheadle 0.004487 18
cheap 0.010256 17
cheaper 0.007692 18
check 0.026282 15
checker 0.001923 18
checklist 0.000641 20
cheek 0.001923 19
cheer 0.009615 17
cheese 0.003205 19
chef 0.004487 18
chelsea 0.001923 19
chemic 0.025000 16
chemistri 0.000641 20
chemokin 0.001923 19
chemotherapi 0.000641 23
chen 0.001923 22
cher 0.001923 23
cherish 0.001923 21
cherri 0.001923 20
chess 0.003205 18
chest 0.008974 17
chicago 0.057692 12
chicken 0.006410 14
chid 0.006410 13
chief 0.111538 10
chiffon 0.001923 14
child 0.048718 13
childhood 0.000641 14
children 0.082051 12
chile 0.007692 16
chilean 0.006410 17
chill 0.004487 19
chilli 0.005128 18
china 0.028846 15
chines 0.023718 16
chip 0.033333 14
chipmak 0.001923 16
chloe 0.001923 17
choice 0.028205 15
choir 0.002564 18
chok 0.000641 19
cholesterol 0.000641 20
choos 0.005128 17
choose 0.000641 20
chord 0.003205 19
chore 0.004487 18
choreograph 0.000641 21
choreographi 0.000641 20
choru 0.002564 19
chose 0.012821 16
chosen 0.008333 17
chri 0.056410 13
christian 0.000641 16
christin 0.012179 15
christina 0.000641 17
christma 0.010256 16
christoph 0.000641 17
chromosom 0.000641 18
chronic 0.030769 14
chronicl 0.007692 19
chronologi 0.000641 22
chrysler 0.002564 21
chuck 0.005128 20
chulack 0.001923 22
chunk 0.001923 21
church 0.012821 18
churche 0.002564 19
churchill 0.000641 21
churn 0.002564 20
cia 0.001923 21
cider 0.001923 22
cigar 0.001923 23
cigarett 0.013462 17
cincinnati 0.000641 19
cindi 0.005128 18
cineasia 0.003846 19
cinema 0.020513 16
cinemat 0.002564 20
cinemathequ 0.000641 21
cineplex 0.004487 19
cinergi 0.003846 20
circl 0.006410 18
circle 0.012179 17
circu 0.003205 18
circuit 0.027564 15
circul 0.017308 17
circumcis 0.000641 19
circumst 0.007692 18
circumv 0.003846 19
cisco 0.001923 20
cit 0.026923 16
cite 0.010897 17
citi 0.083974 11
citizen 0.007051 15
citizenship 0.000641 17
civic 0.006410 16
civil 0.026282 14
civilian 0.003205 21
cjd 0.000641 23
clad 0.000641 22
clai 0.003205 20
claim 0.000641 21
claire 0.003205 19
clamor 0.003205 20
clan 0.000641 21
clanci 0.005128 18
clapton 0.002564 19
clarenc 0.001923 21
clariti 0.002564 20
clark 0.002564 21
clarke 0.006410 17
clash 0.013462 16
class 0.014103 15
classic 0.046154 13
classif 0.002564 19
classifi 0.005769 18
classroom 0.000641 20
claude 0.003205 19
claudia 0.001923 20
clause 0.001923 21
claustrophob 0.000641 22
clean 0.013462 17
clear 0.010256 19
clearer 0.002564 22
clef 0.003205 21
cleveland 0.000641 22
clever 0.005769 20
cliche 0.002564 21
click 0.010256 18
client 0.014744 16
clif 0.001923 18
climat 0.005769 17
climax 0.003846 18
climb 0.019231 15
clinch 0.003846 16
clinic 0.044872 14
clinician 0.000641 16
clint 0.003205 15
clinton 0.054487 12
clip 0.008974 14
clipper 0.001923 19
clive 0.003846 18
clock 0.003846 17
clog 0.005769 16
cloister 0.001923 18
clone 0.002564 17
cloonei 0.008333 15
clos 0.037179 13
close 0.118590 8
closer 0.015385 13
closest 0.004487 15
closet 0.000641 17
closur 0.001923 16
clot 0.005128 14
cloth 0.005128 15
clothe 0.002564 19
cloud 0.003846 18
clout 0.003846 17
clown 0.005128 16
clozapin 0.001923 17
club 0.032051 12
clue 0.009615 16
clumsi 0.003205 17
cluster 0.002564 18
cme 0.000641 19
cn 0.016026 15
cnet 0.002564 17
co 0.004487 16
coach 0.019231 14
coache 0.007692 17
coalition 0.000641 19
coarse 0.006410 18
coast 0.000641 21
coastal 0.003205 20
coate 0.006410 19
cobra 0.001923 22
cocain 0.004487 21
cocktail 0.003205 22
cod 0.004487 20
code 0.014103 16
coetzer 0.002564 17
coffee 0.018590 15
coffin 0.003846 20
cognit 0.005769 19
cohen 0.003205 21
coher 0.003205 20
coin 0.006410 18
coincid 0.007051 17
cold 0.016667 16
cole 0.008974 17
coleman 0.001923 19
coli 0.000641 20
colin 0.007692 18
collabor 0.030128 13
collaps 0.000641 14
colleagu 0.066026 11
collect 0.055769 13
colleg 0.049359 14
collegi 0.003205 19
collid 0.003846 18
collin 0.007051 17
colon 0.005128 18
colonel 0.001923 20
coloni 0.002564 19
color 0.024359 16
colorado 0.015385 17
colorect 0.003205 18
colostomi 0.000641 19
columbia 0.026923 15
columbu 0.000641 17
column 0.021154 16
columnist 0.000641 17
com 0.057051 12
coma 0.000641 16
comb 0.000641 15
combat 0.017308 14
combin 0.056410 13
combo 0.006410 14
comcast 0.003205 16
comdex 0.005128 15
come 0.073077 10
comeback 0.007051 11
comedi 0.089744 9
comedian 0.000641 12
comfort 0.015385 11
comic 0.041026 10
command 0.012821 11
commemor 0.005128 12
commenc 0.002564 13
commend 0.001923 14
comment 1.000000 5
commentari 0.000641 14
commerc 0.020513 13
commerci 0.048077 12
commiss 0.031410 15
commission 0.000641 16
commit 0.039744 14
committe 0.046795 13
commod 0.002564 14
common 0.058974 11
commonli 0.008974 12
commonplac 0.000641 14
commonwealth 0.000641 13
commun 0.094872 10
communiqu 0.000641 14
communist 0.000641 13
commut 0.005128 12
compact 0.008974 11
compani 0.193590 9
companion 0.000641 14
compaq 0.005128 13
compar 0.118590 12
comparison 0.000641 21
compass 0.003846 20
compat 0.007692 19
compatriot 0.000641 20
compell 0.008333 18
compens 0.007692 19
compet 0.017949 17
competit 0.048077 16
competitor 0.000641 19
compil 0.010256 18
complain 0.016667 17
complaint 0.000641 19
complem 0.007051 18
complet 0.067308 15
completion 0.000641 18
complex 0.027564 17
compli 0.006410 20
complianc 0.020513 19
complic 0.025000 18
complim 0.001923 22
compon 0.008974 21
compos 0.016026 20
composit 0.010897 21
compound 0.017308 19
comprehens 0.000641 22
compress 0.005128 21
compris 0.008974 20
compromis 0.000641 22
compuls 0.003205 21
compusa 0.000641 22
compuserv 0.000641 23
comput 0.066026 16
computer 0.003846 19
con 0.008974 18
conceal 0.001923 21
conced 0.004487 20
conceiv 0.005128 19
concentr 0.021154 17
concept 0.013462 18
concern 0.069872 14
concert 0.042308 16
concess 0.003205 18
conchita 0.002564 19
conclud 0.037821 17
conclus 0.006410 19
conclusion 0.000641 21
concret 0.003205 20
concuss 0.002564 21
condemn 0.012179 18
condition 0.000641 20
condol 0.005128 19
condom 0.001923 20
conduct 0.045513 15
conductor 0.000641 17
confab 0.001923 16
confer 0.085256 13
confess 0.005128 17
confid 0.025641 16
confidenti 0.000641 19
confidentia 0.000641 20
configur 0.003846 18
confin 0.007692 17
confirm 0.046795 15
confisc 0.001923 20
conflict 0.009615 19
conform 0.008974 20
confound 0.002564 21
confront 0.010256 18
confus 0.012179 17
confusion 0.000641 20
congenit 0.001923 19
congest 0.002564 18
conglomer 0.000641 19
congratul 0.000641 20
congress 0.027564 16
congression 0.000641 19
congressman 0.000641 20
conjunct 0.002564 18
conjur 0.001923 19
connect 0.027564 17
connecticut 0.000641 24
conneri 0.001923 23
connie 0.001923 22
connor 0.001923 23
conquer 0.003205 21
conqueror 0.000641 22
conrad 0.003846 20
conscienc 0.000641 21
consciou 0.005769 19
conscious 0.000641 20
consecut 0.017949 18
consensu 0.007692 21
consent 0.003205 22
consequ 0.007692 20
conserv 0.012179 19
consid 0.083333 14
consider 0.016667 17
consist 0.037821 16
consolid 0.014103 18
consortium 0.000641 21
conspir 0.001923 20
conspiraci 0.000641 21
constant 0.014103 19
constantli 0.000641 21
constell 0.001923 20
constitut 0.000641 22
constraint 0.000641 21
construct 0.000641 22
consult 0.017949 17
consum 0.062179 15
consumpt 0.008333 18
contact 0.032692 17
contagi 0.001923 18
contain 0.044872 16
contamin 0.007692 19
contempl 0.003205 20
contemporari 0.000641 22
contempt 0.001923 21
contend 0.008974 18
content 0.043590 17
contenti 0.003846 19
contest 0.012821 18
context 0.006410 19
contin 0.001923 20
continent 0.000641 21
continu 0.153846 11
contort 0.000641 16
contracept 0.000641 15
contract 0.044231 14
contractu 0.000641 17
contradictori 0.000641 18
contrari 0.003846 16
contrast 0.010256 15
contribut 0.000641 17
contributor 0.000641 18
contriv 0.001923 16
control 0.089103 13
controll 0.021154 16
controversi 0.000641 18
convei 0.005769 17
conven 0.002564 19
conveni 0.003846 18
convent 0.028205 15
converg 0.003205 21
convers 0.016026 20
convert 0.014744 21
convict 0.019872 19
convinc 0.019872 18
convincingli 0.000641 21
conwai 0.001923 20
cooder 0.001923 19
cook 0.000641 21
cooki 0.001923 20
cool 0.023077 17
cooper 0.017949 18
coordin 0.014103 19
cop 0.025000 16
copd 0.005128 17
cope 0.000641 18
copenhagen 0.000641 19
copi 0.041667 14
copper 0.002564 18
copyright 0.000641 19
cord 0.004487 17
core 0.023718 16
corest 0.001923 19
corn 0.000641 20
corner 0.008974 18
cornerston 0.000641 20
cornwell 0.007051 19
coronari 0.011538 17
corp 0.000641 18
corpor 0.033333 15
correct 0.013462 16
correctli 0.000641 20
correl 0.002564 19
correspond 0.000641 21
corridor 0.002564 20
corrupt 0.005128 18
cortex 0.001923 21
cortic 0.001923 20
cosbi 0.001923 19
cosmet 0.005128 17
cost 0.105769 12
costa 0.003205 18
costanza 0.001923 19
costli 0.006410 17
costum 0.030128 16
cotton 0.001923 22
couch 0.003205 21
cough 0.006410 20
coulter 0.002564 21
council 0.014103 19
counsel 0.019872 18
count 0.024359 17
counter 0.007692 19
counteract 0.000641 21
counterfeit 0.000641 22
counterpart 0.000641 20
counterprogram 0.000641 21
counti 0.016667 18
countless 0.000641 19
countri 0.079487 15
coup 0.003205 19
coupl 0.004487 18
couple 0.051282 17
courag 0.008974 19
courier 0.004487 20
course 0.031410 18
court 0.065385 16
courtesi 0.002564 19
courtnei 0.004487 18
courtroom 0.000641 21
courtship 0.000641 22
cousin 0.001923 20
covei 0.003846 19
covent 0.001923 20
cover 0.064744 17
coverag 0.031410 19
covert 0.001923 24
covertli 0.001923 23
covet 0.003846 22
cow 0.007051 21
cowboi 0.005769 22
cowen 0.001923 23
cox 0.016667 20
cozi 0.001923 24
cpr 0.004487 23
crack 0.009615 22
crackdown 0.000641 25
cracker 0.002564 24
craft 0.009615 23
crafti 0.002564 24
craig 0.010256 21
cram 0.003205 22
crank 0.001923 23
crash 0.056410 18
crashe 0.001923 22
crave 0.002564 21
craven 0.004487 20
crawford 0.003846 21
crazi 0.005769 19
cream 0.005128 20
create 0.087179 14
creation 0.012179 17
creativ 0.028205 16
creator 0.007692 17
creatur 0.004487 19
credenti 0.001923 20
credibl 0.007692 18
credit 0.064103 15
creep 0.004487 19
crew 0.009615 18
cri 0.004487 19
crime 0.017949 17
crimin 0.020513 16
cripple 0.001923 18
crisi 0.007051 17
crisp 0.003205 19
crispin 0.002564 20
criteria 0.005128 18
critic 0.093590 13
croatia 0.006410 17
cronkit 0.003205 19
crook 0.005128 18
croon 0.001923 20
crop 0.004487 19
cross 0.012821 16
crossov 0.000641 17
crowd 0.026282 15
crown 0.008974 17
crucial 0.017308 16
crude 0.004487 20
cruel 0.001923 21
cruis 0.006410 19
cruise 0.007692 18
crusad 0.007051 20
crush 0.005128 21
crusti 0.002564 22
crutche 0.001923 23
cry 0.007051 19
crystal 0.003846 21
crystall 0.001923 22
cuba 0.005128 20
cuban 0.011538 17
cuddl 0.002564 20
cue 0.001923 21
cuf 0.003205 19
culmin 0.003205 20
cult 0.010897 18
cultur 0.055128 14
culver 0.003846 17
cumbersom 0.000641 19
cume 0.001923 18
cumul 0.008333 16
cunningli 0.000641 18
cup 0.000641 17
cur 0.000641 18
curb 0.012179 15
cure 0.011538 16
curios 0.002564 18
curiou 0.005769 17
current 0.162821 10
curse 0.002564 15
curtail 0.007051 14
curtain 0.003846 15
curti 0.008333 13
curve 0.001923 15
cusack 0.005128 14
cushion 0.001923 16
cussler 0.001923 17
custodi 0.004487 15
custom 0.037821 12
customari 0.000641 13
cut 0.091026 11
cutback 0.002564 14
cute 0.000641 15
cy 0.005128 13
cyber 0.021154 12
cybercast 0.000641 16
cyberspac 0.000641 17
cycle 0.008974 15
cynic 0.002564 16
cynthia 0.011538 14
cyst 0.001923 16
cystic 0.002564 15
czech 0.012179 13
da 0.003205 16
dad 0.005128 15
daddi 0.006410 14
dade 0.004487 15
dai 0.223718 8
daili 0.140385 12
dairi 0.007051 17
daisi 0.001923 20
dalai 0.003846 19
dale 0.006410 18
dalla 0.015385 16
dam 0.003205 17
damag 0.048077 15
dame 0.003846 18
damien 0.001923 20
damn 0.003205 19
damon 0.003846 17
dampen 0.001923 18
dan 0.042949 16
dana 0.003846 21
danc 0.006410 20
dance 0.013462 19
dancer 0.005128 20
dane 0.000641 21
danger 0.028846 18
daniel 0.017308 19
daniell 0.009615 21
danish 0.005128 22
danka 0.002564 24
danko 0.002564 23
danni 0.015385 20
danson 0.001923 23
danza 0.003846 22
dar 0.007051 21
dario 0.005769 22
dark 0.028846 17
darker 0.001923 20
darkli 0.003205 19
darl 0.002564 20
darren 0.007051 18
darryl 0.002564 20
daryl 0.003846 19
dash 0.000641 20
data 0.064103 14
databas 0.005128 16
dataquest 0.000641 17
date 0.046154 15
datelin 0.007051 17
daughter 0.024359 16
daunt 0.001923 20
dava 0.003205 19
dave 0.014744 18
davenport 0.000641 19
davi 0.020513 17
david 0.121795 13
dawn 0.002564 17
dawtrei 0.002564 16
daybook 0.002564 17
daytim 0.015385 15
de 0.051282 14
deactiv 0.001923 16
dead 0.019872 15
deadli 0.010897 16
